Project ID,Category,Quantity,Cost price,Sales price
QTE-000129,PAIDSER-HOTEL,1.0,198.36,0.0
QTE-000129,PAIDSER-SUBS,3.0,71.75,175.0
QTE-000129,PAIDSER-MILEAGE,1288.0,0.36,0.45
QTE-000129,PAIDSER-TOLL,1.0,10.0,10.0
QTE-000164,WAR-MILEAGE,528.0,0.36,0.27
QTE-000164,WAR-TOLL,1.0,7.18,5.39
QTE-000164,WAR-SUBS,1.0,21.26,15.95
QTE-000034,PAIDSER-HOTEL,1.0,186.3,0.0
QTE-000034,PAIDSER-SUBS,2.0,79.3,175.0
QTE-000034,PAIDSER-MILEAGE,360.0,0.36,0.45
QTE-000005,PAIDSER-HOTEL,1.0,320.62,0.0
QTE-000005,PAIDSER-SUBS,3.0,236.72,175.0
QTE-000005,PAIDSER-OTH,1.0,31.77,31.77
QTE-000005,PAIDSER-MILEAGE,1383.0,0.36,0.45
QTE-000166,PAIDSER-HOTEL,1.0,85.0,0.0
QTE-000166,PAIDSER-SUBS,1.0,113.97,0.0
QTE-000166,PAIDSER-CARHIRE,1.0,174.73,0.0
QTE-000166,PAIDSER-FLIGHT,1.0,346.15,0.0
QTE-000166,PAIDSER-OTH,1.0,57.53,0.0
QTE-000166,PAIDSER-OTH,1.0,28.05,0.0
QTE-000166,PAIDSER-TOLL,1.0,1.9,0.0
QTE-000167,WAR-HOTEL,1.0,93.23,69.25
QTE-000167,WAR-SUBS,1.0,148.23,111.17
QTE-000167,WAR-MILEAGE,445.0,0.36,0.27
QTE-000007,PAIDSER-HOTEL,1.0,93.23,0.0
QTE-000007,PAIDSER-SUBS,1.5,98.82,175.0
QTE-000007,PAIDSER-MILEAGE,445.0,0.36,0.45
QTE-000155,INST-FLIGHT,1.0,481.53,0.0
QTE-000155,INST-CARHIRE,1.0,229.47,0.0
QTE-000155,INST-TOLL,1.0,29.5,0.0
QTE-000155,INST-OTH,1.0,65.36,0.0
QTE-000155,INST-OTH,1.0,32.28,0.0
QTE-000155,INST-HOTEL,1.0,278.54,0.0
QTE-000155,INST-SUBS,1.0,226.37,0.0
QTE-000158,INST-HOTEL,1.0,480.8,0.0
QTE-000158,INST-SUBS,1.0,511.83,0.0
QTE-000158,INST-MILEAGE,750.0,0.36,0.0
QTE-000158,INST-OTH,1.0,34.5,0.0
QTE-000158,INST-HOTEL,1.0,521.0,0.0
QTE-000158,INST-SUBS,1.0,487.63,0.0
QTE-000158,INST-MILEAGE,780.0,0.36,0.0
QTE-000158,INST-TOLL,1.0,33.8,0.0
QTE-000170,PAIDSER-HOTEL,1.0,107.45,0.0
QTE-000170,PAIDSER-SUBS,1.0,102.84,87.5
QTE-000170,PAIDSER-TOLL,1.0,1.5,1.5
QTE-000021,PAIDSER-OTH,1.0,54.63,0.0
QTE-000021,PAIDSER-FLIGHT,1.0,390.12,0.0
QTE-000021,PAIDSER-SUBS,1.0,167.4,0.0
QTE-000021,PAIDSER-HOTEL,1.0,174.74,0.0
QTE-000021,PAIDSER-CARHIRE,1.0,210.1,0.0
QTE-000021,PAIDSER-MILEAGE,208.0,0.36,0.45
QTE-000021,PAIDSER-TOLL,1.0,126.69,0.0
QTE-000075,PAIDSER-SUBS,1.5,58.26,175.0
QTE-000075,PAIDSER-HOTEL,1.0,128.42,0.0
QTE-000075,PAIDSER-TOLL,1.0,16.98,16.98
QTE-000037,PAIDSER-SUBS,1.0,85.4,175.0
QTE-000037,PAIDSER-MILEAGE,558.0,0.36,0.45
QTE-000063,PAIDSER-MILEAGE,380.0,0.36,0.45
QTE-000171,PAIDSER-MILEAGE,496.0,0.36,0.45
QTE-000171,PAIDSER-SUBS,1.0,36.27,175.0
QTE-000114,PAIDSER-SUBS,1.0,8.8,0.0
QTE-000131,PAIDSER-HOTEL,1.0,327.0,0.0
QTE-000131,PAIDSER-SUBS,4.0,116.66,175.0
QTE-000131,PAIDSER-MILEAGE,624.0,0.36,0.45
QTE-000159,WAR-HOTEL,1.0,330.8,248.1
QTE-000159,WAR-SUBS,1.0,378.73,284.05
QTE-000159,WAR-MILEAGE,760.0,0.36,0.27
QTE-000159,WAR-TOLL,1.0,33.3,24.97
QTE-000157,WAR-SUBS,1.0,26.8,20.1
QTE-000157,WAR-MILEAGE,280.0,0.36,0.27
QTE-000159,WAR-HOTEL,1.0,90.4,67.8
QTE-000159,WAR-SUBS,1.0,291.61,218.71
QTE-000159,WAR-MILEAGE,695.0,0.36,0.27
QTE-000060,PAIDSER-SUBS,1.0,7.75,0.0
QTE-000060,PAIDSER-TOLL,1.0,7.2,7.2
QTE-000060,PAIDSER-MILEAGE,441.0,0.36,0.45
QTE-000172,PAIDSER-HOTEL,1.0,93.6,0.0
QTE-000172,PAIDSER-SUBS,2.0,111.02,175.0
QTE-000172,PAIDSER-MILEAGE,440.0,0.36,0.45
QTE-000158,INST-OTH,1.0,221.45,0.0
QTE-000174,PAIDSER-HOTEL,1.0,134.4,0.0
QTE-000174,PAIDSER-MILEAGE,477.0,0.36,0.45
QTE-000174,PAIDSER-SUBS,2.0,93.3,175.0
QTE-000175,PAIDSER-HOTEL,1.0,225.98,0.0
QTE-000175,PAIDSER-TOLL,1.0,75.0,75.0
QTE-000175,PAIDSER-MILEAGE,1079.0,0.36,0.45
QTE-000175,PAIDSER-SUBS,3.0,102.38,175.0
QTE-000115,PAIDSER-HOTEL,1.0,76.0,0.0
QTE-000115,PAIDSER-MILEAGE,548.0,0.36,0.45
QTE-000115,PAIDSER-SUBS,2.0,87.79,175.0
QTE-000176,INST-SUBS,1.0,315.12,0.0
QTE-000176,INST-FLIGHT,1.0,1168.88,0.0
QTE-000178,INST-SUBS,1.0,11.22,0.0
QTE-000178,INST-MILEAGE,232.0,0.36,0.0
QTE-000179,INST-SUBS,1.0,12.2,0.0
QTE-000182,PAIDSER-SUBS,4.0,63.64,175.0
QTE-000182,PAIDSER-HOTEL,1.0,261.0,0.0
QTE-000182,PAIDSER-FLIGHT,1.0,945.14,945.14
QTE-000182,PAIDSER-OTH,1.0,150.0,150.0
QTE-000182,PAIDSER-OTH,1.0,60.33,60.33
QTE-000182,PAIDSER-CARHIRE,1.0,165.47,165.47
QTE-000182,PAIDSER-TOLL,1.0,2.1,2.1
QTE-000182,PAIDSER-OTH,1.0,9.86,9.86
QTE-000184,PAIDSER-FLIGHT,1.0,1.0,783.64
QTE-000184,PAIDSER-OTH,1.0,155.0,155.0
QTE-000184,PAIDSER-CARHIRE,1.0,158.6,158.6
QTE-000184,PAIDSER-OTH,1.0,57.87,57.87
QTE-000184,PAIDSER-TOLL,1.0,16.0,16.0
QTE-000184,PAIDSER-OTH,1.0,50.49,50.49
QTE-000184,PAIDSER-HOTEL,1.0,351.88,0.0
QTE-000184,PAIDSER-SUBS,4.0,60.8,175.0
QTE-000185,PAIDSER-HOTEL,1.0,544.0,0.0
QTE-000185,PAIDSER-SUBS,5.0,104.8,175.0
QTE-000185,PAIDSER-FLIGHT,1.0,326.4,326.4
QTE-000185,PAIDSER-CARHIRE,1.0,209.51,209.51
QTE-000185,PAIDSER-TOLL,1.0,88.0,88.0
QTE-000133,PAIDSER-SUBS,0.5,35.2,175.0
QTE-000133,PAIDSER-MILEAGE,212.0,0.36,0.45
QTE-000147,PAIDSER-HOTEL,1.0,100.25,0.0
QTE-000147,PAIDSER-SUBS,1.5,65.34,175.0
QTE-000147,PAIDSER-MILEAGE,400.0,0.36,0.45
QTE-000027,PAIDSER-HOTEL,1.0,182.4,0.0
QTE-000027,PAIDSER-SUBS,1.0,332.15,0.0
QTE-000027,PAIDSER-MILEAGE,553.0,0.36,0.45
QTE-000188,PAIDSER-SUBS,1.0,79.03,175.0
QTE-000188,PAIDSER-MILEAGE,490.0,0.36,0.45
QTE-000167,WAR-HOTEL,1.0,167.0,125.25
QTE-000167,WAR-SUBS,1.0,222.04,166.53
QTE-000167,WAR-MILEAGE,1.0,0.36,0.27
QTE-000190,WAR-FLIGHT,1.0,662.05,496.54
QTE-000190,WAR-CARHIRE,1.0,201.22,150.91
QTE-000190,WAR-TOLL,1.0,58.54,43.91
QTE-000190,WAR-OTH,1.0,60.34,45.25
QTE-000190,WAR-HOTEL,1.0,295.73,221.8
QTE-000190,WAR-SUBS,1.0,255.23,191.42
QTE-000191,PAIDSER-HOTEL,1.0,359.4,0.0
QTE-000191,PAIDSER-SUBS,3.0,121.0,175.0
QTE-000191,PAIDSER-MILEAGE,782.0,0.36,0.45
QTE-000027,PAIDSER-OTH,1.0,452.17,452.17
QTE-000027,PAIDSER-TOLL,1.0,27.79,27.79
QTE-000027,PAIDSER-HOTEL,1.0,238.44,0.0
QTE-000027,PAIDSER-SUBS,3.0,77.61,175.0
QTE-000027,PAIDSER-MILEAGE,1456.0,0.36,0.45
QTE-000176,INST-HOTEL,1.0,1085.94,0.0
QTE-000176,INST-SUBS,1.0,231.0,0.0
QTE-000176,INST-OTH,1.0,15.47,0.0
QTE-000176,INST-TOLL,1.0,132.5,0.0
QTE-000177,WAR-SUBS,1.0,175.0,131.25
QTE-000177,WAR-FLIGHT,1.0,1297.29,972.97
QTE-000177,WAR-OTH,1.0,159.77,119.83
QTE-000177,WAR-OTH,1.0,51.51,38.63
QTE-000177,WAR-HOTEL,1.0,438.44,328.83
QTE-000177,WAR-SUBS,1.0,231.0,173.25
QTE-000025,PAIDSER-HOTEL,1.0,100.9,0.0
QTE-000025,PAIDSER-SUBS,2.0,74.0,175.0
QTE-000025,PAIDSER-MILEAGE,725.0,0.36,0.45
QTE-000113,PAIDSER-HOTEL,1.0,268.95,0.0
QTE-000113,PAIDSER-SUBS,4.0,68.0,175.0
QTE-000113,PAIDSER-MILEAGE,907.0,0.36,0.45
QTE-000167,WAR-HOTEL,1.0,373.0,279.75
QTE-000167,WAR-SUBS,1.0,464.82,348.62
QTE-000167,WAR-MILEAGE,633.0,0.36,0.27
QTE-000156,WAR-FLIGHT,1.0,421.99,316.49
QTE-000156,WAR-CARHIRE,1.0,267.11,200.33
QTE-000156,WAR-OTH,1.0,37.0,27.75
QTE-000156,WAR-TOLL,1.0,22.0,16.5
QTE-000156,WAR-OTH,1.0,106.2,79.65
QTE-000156,WAR-HOTEL,1.0,409.52,304.14
QTE-000156,WAR-SUBS,1.0,249.72,187.29
QTE-000194,PAIDSER-FLIGHT,1.0,524.72,524.72
QTE-000194,PAIDSER-CARHIRE,1.0,266.75,266.75
QTE-000194,PAIDSER-HOTEL,1.0,251.52,0.0
QTE-000194,PAIDSER-SUBS,3.5,58.16,175.0
QTE-000194,PAIDSER-OTH,1.0,35.05,35.05
QTE-000194,PAIDSER-TOLL,1.0,102.17,102.17
PR190001,PAIDSER-FLIGHT,1.0,518.79,518.79
PR190001,PAIDSER-CARHIRE,1.0,174.06,17406.0
PR190001,PAIDSER-HOTEL,1.0,180.0,0.0
PR190001,PAIDSER-SUBS,4.0,91.21,175.0
PR190001,PAIDSER-OTH,1.0,27.4,27.4
PR190001,PAIDSER-TOLL,1.0,62.5,62.5
PR190002,PAIDSER-FLIGHT,1.0,716.87,716.87
PR190002,PAIDSER-TOLL,1.0,90.0,90.0
PR190003,PAIDSER-FLIGHT,1.0,793.67,793.67
PR190003,PAIDSER-CARHIRE,1.0,73.06,73.06
PR190003,PAIDSER-OTH,1.0,9.88,9.88
PR190003,PAIDSER-OTH,1.0,159.5,159.5
PR190003,PAIDSER-HOTEL,1.0,423.98,0.0
PR190003,PAIDSER-SUBS,3.0,49.25,175.0
PR190003,PAIDSER-MILEAGE,208.0,0.36,0.65
PR190003,PAIDSER-OTH,1.0,72.83,72.83
PR190004,PAIDSER-SUBS,1.0,0.01,175.0
PR190001,PAIDSER-FLIGHT,1.0,518.79,518.79
PR190001,PAIDSER-CARHIRE,1.0,174.06,174.06
PR190001,PAIDSER-SUBS,4.0,91.21,175.0
PR190001,PAIDSER-HOTEL,1.0,180.0,0.0
PR190001,PAIDSER-OTH,1.0,27.4,27.4
PR190001,PAIDSER-TOLL,1.0,62.5,62.5
PR190002,PAIDSER-SUBS,4.0,61.0,100.0
PR190005,INST-MILEAGE,633.0,0.36,0.0
PR190005,INST-HOTEL,1.0,279.75,0.0
PR190005,INST-SUBS,1.0,348.62,0.0
PR190006,WAR-HOTEL,1.0,297.0,222.75
PR190006,WAR-SUBS,1.0,278.24,208.68
PR190006,WAR-MILEAGE,1343.0,0.36,0.27
QTE-000156,WAR-FLIGHT,1.0,702.46,526.85
QTE-000156,WAR-CARHIRE,1.0,47.08,35.31
QTE-000156,WAR-OTH,1.0,161.15,120.86
QTE-000156,WAR-OTH,1.0,51.2,38.4
QTE-000156,WAR-HOTEL,1.0,170.25,127.69
QTE-000156,WAR-SUBS,1.0,236.09,177.08
PR190007,TRN-FLIGHT,1.0,434.04,0.0
PR190007,TRN-OTH,1.0,107.9,0.0
PR190007,TRN-SUBS,1.0,149.25,0.0
PR190007,TRN-HOTEL,1.0,446.23,0.0
PR190007,TRN-OTH,1.0,12.95,0.0
QTE-000176,INST-FLIGHT,1.0,1495.02,0.0
QTE-000176,INST-OTH,1.0,259.54,0.0
QTE-000176,INST-HOTEL,1.0,545.54,0.0
QTE-000176,INST-SUBS,1.0,234.96,0.0
QTE-000176,INST-TOLL,1.0,87.5,0.0
QTE-000176,INST-OTH,1.0,26.35,0.0
PR190008,PAIDSER-HOTEL,1.0,84.0,0.0
PR190008,PAIDSER-SUBS,2.0,86.95,175.0
PR190008,PAIDSER-MILEAGE,512.0,0.36,0.65
PR190010,PAIDSER-FLIGHT,1.0,458.99,0.0
PR190010,PAIDSER-CARHIRE,1.0,228.96,0.0
PR190010,PAIDSER-OTH,1.0,85.11,0.0
PR190010,PAIDSER-TOLL,1.0,23.6,0.0
PR190010,PAIDSER-OTH,1.0,33.92,0.0
PR190010,PAIDSER-HOTEL,1.0,193.5,0.0
PR190010,PAIDSER-SUBS,1.0,212.87,0.0
PR190012,PAIDSER-HOTEL,1.0,117.01,0.0
PR190012,PAIDSER-SUBS,2.0,66.5,175.0
PR190012,PAIDSER-MILEAGE,447.0,0.36,0.65
PR190013,PAIDSER-MILEAGE,312.0,0.36,0.65
PR190013,PAIDSER-TOLL,1.0,8.0,8.0
PR190013,PAIDSER-HOTEL,1.0,103.1,0.0
PR190013,PAIDSER-SUBS,1.0,50.8,175.0
QTE-000192,PAIDSER-HOTEL,1.0,177.0,0.0
QTE-000192,PAIDSER-SUBS,1.0,279.18,0.0
QTE-000192,PAIDSER-MILEAGE,712.0,0.36,0.65
QTE-000192,PAIDSER-HOTEL,1.0,276.0,0.0
QTE-000192,PAIDSER-SUBS,1.0,408.9,0.0
QTE-000192,PAIDSER-SUBS,1.0,440.39,0.0
QTE-000192,PAIDSER-HOTEL,1.0,276.0,0.0
QTE-000192,PAIDSER-MILEAGE,729.0,0.36,0.65
QTE-000043,PAIDSER-TOLL,1.0,68.0,68.0
QTE-000043,PAIDSER-OTH,1.0,12.2,12.2
QTE-000043,PAIDSER-HOTEL,1.0,305.55,0.0
QTE-000043,PAIDSER-CARHIRE,1.0,121.03,121.03
QTE-000043,PAIDSER-FLIGHT,1.0,480.95,480.95
QTE-000043,PAIDSER-SUBS,4.0,1136.27,175.0
QTE-000096,PAIDSER-HOTEL,1.0,670.72,0.0
QTE-000096,PAIDSER-SUBS,6.0,75.73,200.0
QTE-000096,PAIDSER-FLIGHT,1.0,894.52,894.52
QTE-000096,PAIDSER-HOTEL,1.0,718.13,0.0
QTE-000096,PAIDSER-SUBS,6.0,61.64,200.0
QTE-000096,PAIDSER-OTH,1.0,118.68,118.68
PR190020,PAIDSER-HOTEL,1.0,670.72,0.0
PR190020,PAIDSER-SUBS,6.0,75.73,200.0
PR190020,PAIDSER-FLIGHT,1.0,894.52,894.52
PR190020,PAIDSER-HOTEL,1.0,718.13,0.0
PR190020,PAIDSER-SUBS,6.0,61.64,200.0
PR190020,PAIDSER-TOLL,1.0,118.68,118.68
PR190018,PAIDSER-MILEAGE,770.0,0.36,0.65
PR190018,PAIDSER-HOTEL,1.0,206.57,0.0
PR190018,PAIDSER-SUBS,1.0,263.78,0.0
PR190018,PAIDSER-TOLL,1.0,3.5,0.0
PR190021,INST-FLIGHT,1.0,594.43,0.0
PR190021,INST-SUBS,1.0,895.5,0.0
PR190023,PAIDSER-HOTEL,1.0,172.94,0.0
PR190023,PAIDSER-SUBS,2.0,101.26,175.0
PR190023,PAIDSER-MILEAGE,444.0,0.36,0.65
PR190024,PAIDSER-HOTEL,1.0,334.27,0.0
PR190024,PAIDSER-SUBS,1.0,413.22,0.0
PR190024,PAIDSER-MILEAGE,559.0,0.36,0.65
QTE-000101,WAR-HOTEL,1.0,86.0,64.5
QTE-000101,WAR-SUBS,1.0,29.8,22.35
QTE-000101,WAR-MILEAGE,184.0,0.36,0.27
QTE-000101,WAR-SUBS,1.0,37.0,0.0
QTE-000101,WAR-MILEAGE,184.0,0.36,0.27
PR190026,WAR-HOTEL,1.0,70.9,53.18
PR190026,WAR-SUBS,1.0,121.0,90.75
PR190026,WAR-MILEAGE,579.0,0.36,0.27
PR190027,PAIDSER-HOTEL,1.0,455.62,0.0
PR190027,PAIDSER-FLIGHT,1.0,909.35,909.35
PR190027,PAIDSER-OTH,1.0,158.96,158.96
PR190027,PAIDSER-CARHIRE,1.0,233.38,233.28
PR190027,PAIDSER-OTH,1.0,20.47,20.47
PR190027,PAIDSER-SUBS,5.0,55.07,175.0
PR190027,PAIDSER-TOLL,1.0,87.49,87.49
PR190028,PAIDSER-FLIGHT,1.0,1497.87,1706.46
PR190028,PAIDSER-HOTEL,1.0,564.08,641.76
PR190028,PAIDSER-SUBS,1.0,1744.38,1984.62
PR190028,PAIDSER-TOLL,1.0,215.0,244.61
PR190028,PAIDSER-MILEAGE,270.0,0.36,0.45
PR190029,PAIDSER-HOTEL,1.0,88.24,0.0
PR190029,PAIDSER-SUBS,1.0,60.79,175.0
PR190029,PAIDSER-MILEAGE,371.0,0.36,0.65
QTE-000013,WAR-HOTEL,1.0,75.0,56.25
QTE-000013,WAR-SUBS,1.0,150.4,112.8
QTE-000013,WAR-MILEAGE,560.0,0.36,0.27
QTE-000190,WAR-MILEAGE,462.0,0.36,0.27
QTE-000190,WAR-SUBS,1.0,100.04,75.03
PR190034,PAIDSER-HOTEL,1.0,301.95,0.0
PR190034,PAIDSER-SUBS,1.0,407.17,0.0
PR190034,PAIDSER-MILEAGE,1018.0,0.36,0.65
PR190027,PAIDSER-FLIGHT,1.0,654.97,654.97
PR190027,PAIDSER-OTH,1.0,60.0,60.0
PR190027,PAIDSER-HOTEL,1.0,221.16,0.0
PR190027,PAIDSER-SUBS,4.0,58.84,175.0
PR190027,PAIDSER-CARHIRE,1.0,165.47,165.47
PR190027,PAIDSER-OTH,1.0,27.55,27.55
PR190027,PAIDSER-OTH,1.0,61.66,61.66
PR190029,PAIDSER-HOTEL,1.0,371.61,0.0
PR190029,PAIDSER-SUBS,3.5,88.29,175.0
PR190029,PAIDSER-CARHIRE,1.0,98.79,98.79
PR190029,PAIDSER-OTH,1.0,21.61,21.61
PR190029,PAIDSER-FLIGHT,1.0,624.44,624.44
PR190029,PAIDSER-MILEAGE,112.0,0.36,0.65
PR190029,PAIDSER-TOLL,1.0,47.5,47.5
PR190029,PAIDSER-OTH,1.0,89.77,89.77
PR190035,PAIDSER-FLIGHT,1.0,1146.51,1146.51
PR190035,PAIDSER-HOTEL,1.0,345.98,0.0
PR190035,PAIDSER-OTH,1.0,181.17,181.17
PR190035,PAIDSER-SUBS,4.0,76.0,175.0
PR190035,PAIDSER-CARHIRE,1.0,121.93,121.93
PR190035,PAIDSER-OTH,1.0,23.71,23.71
PR190035,PAIDSER-TOLL,1.0,72.5,72.5
QTE-000188,PAIDSER-MILEAGE,264.0,0.36,0.65
QTE-000188,PAIDSER-SUBS,1.0,16.4,0.0
PR190037,PAIDSER-HOTEL,1.0,92.0,0.0
PR190037,PAIDSER-SUBS,1.0,133.59,175.0
PR190037,PAIDSER-MILEAGE,669.0,0.36,0.65
PR190038,PAIDSER-MILEAGE,152.0,0.36,0.65
PR190038,PAIDSER-SUBS,1.0,16.4,0.0
QTE-000031,PAIDSER-MILEAGE,340.0,0.36,0.65
QTE-000031,PAIDSER-SUBS,1.0,11.0,0.0
PR190008,PAIDSER-HOTEL,1.0,65.0,0.0
PR190008,PAIDSER-MILEAGE,703.0,0.36,0.65
PR190008,PAIDSER-SUBS,2.0,43.47,175.0
QTE-000079,PAIDSER-HOTEL,1.0,75.0,0.0
QTE-000079,PAIDSER-SUBS,1.0,91.18,0.0
QTE-000079,PAIDSER-MILEAGE,952.0,0.36,0.65
PR190039,PAIDSER-HOTEL,1.0,99.0,0.0
PR190039,PAIDSER-MILEAGE,458.0,0.36,0.65
PR190039,PAIDSER-SUBS,1.0,139.59,0.0
PR190040,PAIDSER-SUBS,1.0,4.6,0.0
PR190040,PAIDSER-MILEAGE,48.0,0.36,0.65
QTE-000013,WAR-HOTEL,1.0,135.0,101.25
QTE-000013,WAR-SUBS,1.0,158.86,119.15
QTE-000013,WAR-MILEAGE,150.0,0.36,0.27
QTE-000037,PAIDSER-HOTEL,1.0,175.0,0.0
QTE-000037,PAIDSER-SUBS,3.0,77.71,175.0
QTE-000037,PAIDSER-MILEAGE,556.0,0.36,0.65
QTE-000188,PAIDSER-MILEAGE,264.0,0.36,0.65
QTE-000188,PAIDSER-HOTEL,1.0,107.19,0.0
QTE-000188,PAIDSER-SUBS,2.0,33.1,175.0
PR190041,PAIDSER-MILEAGE,438.0,0.36,0.65
PR190041,PAIDSER-SUBS,1.0,41.74,175.0
QTE-000154,INST-HOTEL,1.0,340.0,0.0
QTE-000154,INST-SUBS,1.0,240.03,0.0
QTE-000154,INST-CARHIRE,1.0,181.53,0.0
QTE-000154,INST-OTH,1.0,53.65,0.0
QTE-000154,INST-FLIGHT,1.0,733.2,0.0
QTE-000154,INST-OTH,1.0,124.5,0.0
QTE-000156,WAR-FLIGHT,1.0,329.97,247.47
QTE-000156,WAR-CARHIRE,1.0,149.78,112.34
QTE-000156,WAR-OTH,1.0,50.18,37.64
QTE-000156,WAR-OTH,1.0,101.34,76.01
QTE-000156,WAR-TOLL,1.0,11.0,8.25
QTE-000156,WAR-HOTEL,1.0,380.03,285.02
QTE-000156,WAR-SUBS,1.0,306.8,230.0
QTE-000104,PAIDSER-HOTEL,1.0,398.1,0.0
QTE-000104,PAIDSER-SUBS,5.0,90.53,175.0
QTE-000104,PAIDSER-MILEAGE,670.0,0.36,0.65
PR190038,PAIDSER-SUBS,1.0,32.0,175.0
PR190038,PAIDSER-MILEAGE,212.0,0.36,0.65
QTE-000115,PAIDSER-HOTEL,1.0,182.4,0.0
QTE-000115,PAIDSER-SUBS,2.0,119.26,0.0
QTE-000115,PAIDSER-MILEAGE,472.0,0.36,0.65
PR190042,INST-TOLL,1.0,33.6,0.0
PR190042,INST-SUBS,1.0,209.64,0.0
PR190042,INST-HOTEL,1.0,291.15,0.0
PR190042,INST-MILEAGE,708.0,0.36,0.0
PR190043,PAIDSER-HOTEL,1.0,418.44,0.0
PR190043,PAIDSER-SUBS,1.0,399.91,0.0
PR190043,PAIDSER-MILEAGE,1291.0,0.36,0.65
PR190043,PAIDSER-TOLL,1.0,33.2,0.0
PR190046,PAIDSER-SUBS,1.0,8.49,0.0
PR190046,PAIDSER-MILEAGE,560.0,0.36,0.65
PR190046,PAIDSER-TOLL,1.0,2.77,0.0
QTE-000016,PAIDSER-TOLL,1.0,11.08,0.0
QTE-000016,PAIDSER-MILEAGE,264.0,0.36,0.65
QTE-000016,PAIDSER-HOTEL,1.0,93.78,0.0
QTE-000016,PAIDSER-SUBS,1.0,18.85,0.0
PR190047,PAIDSER-HOTEL,1.0,205.11,0.0
PR190047,PAIDSER-SUBS,3.0,90.55,175.0
PR190047,PAIDSER-MILEAGE,711.0,0.36,0.65
PR190048,PAIDSER-HOTEL,1.0,414.0,0.0
PR190048,PAIDSER-SUBS,5.0,83.95,175.0
PR190048,PAIDSER-MILEAGE,1535.0,0.36,0.65
PR190029,PAIDSER-MILEAGE,584.0,0.36,0.65
PR190029,PAIDSER-SUBS,1.0,19.88,175.0
PR190049,PAIDSER-MILEAGE,448.0,0.36,0.65
PR190049,PAIDSER-SUBS,1.0,32.11,0.0
QTE-000019,PAIDSER-HOTEL,1.0,117.01,0.0
QTE-000019,PAIDSER-SUBS,1.5,36.04,175.0
QTE-000019,PAIDSER-MILEAGE,716.0,0.36,0.65
QTE-000019,PAIDSER-TOLL,1.0,9.5,9.5
PR190037,PAIDSER-HOTEL,1.0,184.0,0.0
PR190037,PAIDSER-SUBS,2.0,110.41,175.0
PR190037,PAIDSER-MILEAGE,515.0,0.36,0.65
QTE-000063,PAIDSER-SUBS,1.0,76.86,175.0
QTE-000063,PAIDSER-MILEAGE,210.0,0.36,0.65
QTE-000060,PAIDSER-MILEAGE,200.0,0.36,0.65
QTE-000051,PAIDSER-MILEAGE,40.0,0.36,0.65
QTE-000051,PAIDSER-SUBS,1.0,6.65,0.0
QTE-000101,WAR-HOTEL,1.0,112.0,84.0
QTE-000101,WAR-SUBS,1.0,102.8,77.1
QTE-000101,WAR-MILEAGE,314.0,0.36,0.27
PR190050,WAR-FLIGHT,1.0,318.85,239.14
PR190050,WAR-OTH,1.0,43.88,32.91
PR190050,WAR-CARHIRE,1.0,208.15,156.11
PR190050,WAR-OTH,1.0,17.78,13.34
PR190050,WAR-HOTEL,1.0,191.98,143.99
PR190050,WAR-SUBS,1.0,120.97,90.73
PR190052,PAIDSER-FLIGHT,1.0,2181.83,2181.83
PR190052,PAIDSER-CARHIRE,1.0,110.0,110.0
PR190052,PAIDSER-OTH,1.0,6.57,6.57
PR190052,PAIDSER-HOTEL,1.0,517.41,0.0
PR190052,PAIDSER-SUBS,6.0,36.09,200.0
PR190054,PAIDSER-HOTEL,1.0,78.9,0.0
PR190054,PAIDSER-SUBS,2.0,113.16,175.0
PR190054,PAIDSER-MILEAGE,538.0,0.36,0.65
QTE-000132,PAIDSER-HOTEL,1.0,300.0,0.0
QTE-000132,PAIDSER-SUBS,4.0,85.89,175.0
QTE-000132,PAIDSER-MILEAGE,1496.0,0.36,0.65
PR190051,INST-OTH,1.0,243.38,0.0
PR190051,INST-TOLL,1.0,19.46,0.0
PR190051,INST-HOTEL,1.0,405.76,0.0
PR190051,INST-SUBS,1.0,406.63,0.0
PR190051,INST-MILEAGE,790.0,0.36,0.0
PR190060,PAIDSER-HOTEL,1.0,95.6,0.0
PR190060,PAIDSER-SUBS,2.0,69.58,175.0
PR190060,PAIDSER-MILEAGE,1059.0,0.36,0.65
PR190061,PAIDSER-MILEAGE,711.0,0.36,0.65
PR190061,PAIDSER-HOTEL,1.0,207.0,0.0
PR190061,PAIDSER-SUBS,3.5,87.15,175.0
PR190038,PAIDSER-MILEAGE,104.0,0.36,0.65
PR190038,PAIDSER-SUBS,1.0,17.6,0.0
QTE-000041,PAIDSER-MILEAGE,200.0,0.36,0.65
QTE-000041,PAIDSER-SUBS,1.0,43.13,175.0
QTE-000003,PAIDSER-MILEAGE,552.0,0.36,0.65
QTE-000003,PAIDSER-HOTEL,1.0,68.86,0.0
QTE-000003,PAIDSER-SUBS,1.0,58.1,175.0
QTE-000101,WAR-MILEAGE,316.0,0.36,0.27
QTE-000101,WAR-SUBS,1.0,32.8,24.6
PR190062,PAIDSER-FLIGHT,1.0,677.48,677.48
PR190062,PAIDSER-CARHIRE,1.0,224.16,224.16
PR190062,PAIDSER-OTH,1.0,23.88,23.88
PR190062,PAIDSER-TOLL,1.0,82.4,82.4
PR190062,PAIDSER-HOTEL,1.0,166.1,0.0
PR190062,PAIDSER-SUBS,3.0,107.29,175.0
PR190062,PAIDSER-MILEAGE,140.0,0.36,0.65
